FrameCounter,Timestamp,Flags,Region0G
251,1020.994147,1,0.032186192
253,1021.045331,1,0.032203187
255,1021.096519,1,0.032189441
257,1021.147725,1,0.032201312
259,1021.198909,1,0.032205686
261,1021.250096,1,0.03220681
263,1021.301284,1,0.032209435
265,1021.352488,1,0.032214058
267,1021.403656,1,0.032215308
269,1021.454859,1,0.032215683
271,1021.506067,1,0.032199313
273,1021.557252,1,0.032203811
275,1021.608439,1,0.032203561
277,1021.659644,1,0.032199188
279,1021.71083,1,0.032196688
281,1021.762019,1,0.03220956
283,1021.813203,1,0.032213059
285,1021.864409,1,0.032189816
287,1021.915595,1,0.032194689
289,1021.96678,1,0.032205811
291,1022.017986,1,0.032200187
293,1022.069156,1,0.032205186
295,1022.120362,1,0.032189316
297,1022.171565,1,0.032180818
299,1022.222752,1,0.032193689
301,1022.273939,1,0.032189441
303,1022.325144,1,0.032162699
305,1022.376329,1,0.032200562
307,1022.427516,1,0.032202562
309,1022.478702,1,0.032201062
311,1022.529909,1,0.032201187
313,1022.581096,1,0.032200187
315,1022.632279,1,0.032194314
317,1022.683486,1,0.03219094
319,1022.734672,1,0.032189816
321,1022.785859,1,0.032197063
323,1022.837062,1,0.032200437
325,1022.888253,1,0.032188566
327,1022.939437,1,0.032189066
329,1022.990623,1,0.032200812
331,1023.041831,1,0.032188566
333,1023.093015,1,0.032196813
335,1023.144204,1,0.032195814
337,1023.195407,1,0.032194689
339,1023.24659,1,0.03220756
341,1023.297781,1,0.03219194
343,1023.348985,1,0.032178694
345,1023.400171,1,0.032193065
347,1023.45136,1,0.032203311
349,1023.502544,1,0.032202812
351,1023.55375,1,0.032190565
353,1023.604935,1,0.032196064
355,1023.656123,1,0.032210559
357,1023.707328,1,0.032189316
359,1023.758514,1,0.032180943
361,1023.8097,1,0.032181068
363,1023.860906,1,0.032197313
365,1023.912094,1,0.032191065
367,1023.963278,1,0.032185067
369,1024.014465,1,0.032194689
371,1024.065669,1,0.032182693
373,1024.116856,1,0.032193939
375,1024.168043,1,0.032206186
377,1024.219251,1,0.032187941
379,1024.270437,1,0.032186941
381,1024.321623,1,0.032194814
383,1024.372824,1,0.03217407
385,1024.424013,1,0.032194689
387,1024.475202,1,0.032177194
389,1024.526384,1,0.032195814
391,1024.577593,1,0.032189691
393,1024.628778,1,0.032197563
395,1024.679966,1,0.032216183
397,1024.731168,1,0.032182443
399,1024.782358,1,0.032198438
401,1024.833543,1,0.032206311
403,1024.884747,1,0.032198188
405,1024.935934,1,0.032201812
407,1024.987119,1,0.03219219
409,1025.038326,1,0.032184192
411,1025.089513,1,0.032201937
413,1025.140699,1,0.032210059
415,1025.191883,1,0.032210434
417,1025.24309,1,0.032184317
419,1025.294279,1,0.032197438
421,1025.345463,1,0.032189316
423,1025.396668,1,0.032195564
425,1025.447857,1,0.032184942
427,1025.499042,1,0.032191815
429,1025.550246,1,0.032185192
431,1025.601436,1,0.032197688
433,1025.652618,1,0.03219319
435,1025.703807,1,0.032205561
437,1025.755013,1,0.032194689
439,1025.806197,1,0.032187316
441,1025.857387,1,0.032193814
443,1025.908591,1,0.032182318
445,1025.959777,1,0.032194439
447,1026.010962,1,0.032191565
449,1026.062168,1,0.032186941
451,1026.113354,1,0.032183817
453,1026.16454,1,0.032203311
455,1026.215726,1,0.032186692
457,1026.266933,1,0.032179194
459,1026.318119,1,0.03220656
461,1026.369307,1,0.032200187
463,1026.42051,1,0.032195939
465,1026.471698,1,0.032199813
467,1026.522883,1,0.032190066
469,1026.574088,1,0.032198813
471,1026.625275,1,0.032177569
473,1026.676461,1,0.032189941
475,1026.727649,1,0.032203561
477,1026.77885,1,0.032193564
479,1026.830039,1,0.03219244
481,1026.881226,1,0.032187066
483,1026.932431,1,0.032191065
485,1026.983618,1,0.032180818
487,1027.034803,1,0.032191565
489,1027.08601,1,0.032177819
491,1027.137197,1,0.032180194
493,1027.18838,1,0.032192565
495,1027.239587,1,0.032178319
497,1027.290773,1,0.032193814
499,1027.341961,1,0.032181443
501,1027.393148,1,0.032198813
503,1027.444354,1,0.032186442
505,1027.49554,1,0.03219194
507,1027.546724,1,0.032179694
509,1027.597933,1,0.032181318
511,1027.649118,1,0.032187441
513,1027.700303,1,0.032186692
515,1027.751508,1,0.032171821
517,1027.802695,1,0.032178319
519,1027.853881,1,0.032178194
521,1027.90507,1,0.032193689
523,1027.956273,1,0.032179194
525,1028.007462,1,0.032171946
527,1028.058646,1,0.032186567
529,1028.109852,1,0.03217407
531,1028.16104,1,0.03217682
533,1028.212224,1,0.032185317
535,1028.263429,1,0.032192565
537,1028.314618,1,0.032176695
539,1028.365801,1,0.032181193
541,1028.416988,1,0.032189816
543,1028.468194,1,0.032179569
545,1028.519382,1,0.03219194
547,1028.570567,1,0.032197063
549,1028.621774,1,0.032179194
551,1028.672959,1,0.032177819
553,1028.724141,1,0.032189941
555,1028.775351,1,0.032173071
557,1028.826537,1,0.032178819
559,1028.877723,1,0.032193315
561,1028.928929,1,0.032166448
563,1028.980117,1,0.032164448
565,1029.031301,1,0.032171821
567,1029.082487,1,0.032180194
569,1029.133696,1,0.032178569
571,1029.184879,1,0.032187566
573,1029.236066,1,0.032181068
575,1029.287271,1,0.032194064
577,1029.338458,1,0.032182568
579,1029.389642,1,0.03217532
581,1029.44085,1,0.032182318
583,1029.492036,1,0.032179819
585,1029.543224,1,0.032183942
587,1029.59441,1,0.032196688
589,1029.645614,1,0.032164198
591,1029.696798,1,0.032179944
593,1029.747989,1,0.032192315
595,1029.799192,1,0.032170821
597,1029.850377,1,0.032169947
599,1029.901565,1,0.032171446
601,1029.952771,1,0.032167822
603,1030.003955,1,0.032175945
605,1030.055143,1,0.032165448
607,1030.106325,1,0.032188316
609,1030.157535,1,0.032180069
611,1030.208721,1,0.032176195
613,1030.259904,1,0.032185192
615,1030.311112,1,0.032150078
617,1030.362281,1,0.032165448
619,1030.413486,1,0.032195439
621,1030.464691,1,0.032175945
623,1030.515877,1,0.032169572
625,1030.567064,1,0.032178569
627,1030.618269,1,0.032167197
629,1030.669457,1,0.032171446
631,1030.720642,1,0.032170322
633,1030.771829,1,0.032171821
635,1030.823029,1,0.032177069
637,1030.87422,1,0.032176195
639,1030.925406,1,0.032180943
641,1030.976612,1,0.032151327
643,1031.027781,1,0.032142205
645,1031.078986,1,0.032125835
647,1031.130191,1,0.032127959
649,1031.181377,1,0.032143955
651,1031.232564,1,0.032131708
653,1031.283751,1,0.032185067
655,1031.334957,1,0.032176695
657,1031.386142,1,0.032167447
659,1031.43733,1,0.032153077
661,1031.488534,1,0.032152702
663,1031.53972,1,0.032133333
665,1031.590905,1,0.032147329
667,1031.642112,1,0.032146704
669,1031.693279,1,0.032144704
671,1031.744483,1,0.032147578
673,1031.795689,1,0.032140955
675,1031.846876,1,0.032170322
677,1031.898061,1,0.032157076
679,1031.94925,1,0.032182943
681,1032.000456,1,0.03217457
683,1032.05164,1,0.032163449
685,1032.102827,1,0.03217607
687,1032.154031,1,0.032169572
689,1032.205219,1,0.03215895
691,1032.256405,1,0.032189191
693,1032.30761,1,0.032179444
695,1032.358774,1,0.03217632
697,1032.409983,1,0.032171446
699,1032.461169,1,0.032164823
701,1032.512375,1,0.03215895
703,1032.563562,1,0.032167073
705,1032.614748,1,0.032162449
707,1032.665953,1,0.032154701
709,1032.717139,1,0.032164573
711,1032.768322,1,0.032160325
713,1032.819534,1,0.032161824
715,1032.870718,1,0.0321582
717,1032.921903,1,0.032169697
719,1032.97311,1,0.032160824
721,1033.024298,1,0.032161949
723,1033.075482,1,0.032151577
725,1033.126667,1,0.032163449
727,1033.177874,1,0.032144454
729,1033.22906,1,0.032161949
731,1033.280247,1,0.032164198
733,1033.331448,1,0.032155451
735,1033.382638,1,0.032162199
737,1033.433826,1,0.032167197
739,1033.485027,1,0.032167947
741,1033.536216,1,0.03216045
743,1033.587405,1,0.032163699
745,1033.638591,1,0.032173196
747,1033.689795,1,0.032169947
749,1033.740981,1,0.032168822
751,1033.792168,1,0.032179319
753,1033.843374,1,0.03215945
755,1033.894559,1,0.032159325
757,1033.945746,1,0.032166198
759,1033.996953,1,0.032156451
761,1034.04814,1,0.032168072
763,1034.099324,1,0.032170072
765,1034.150529,1,0.032155826
767,1034.201716,1,0.032152952
769,1034.252901,1,0.032161449
771,1034.304088,1,0.032168572
773,1034.355295,1,0.032166073
775,1034.40648,1,0.032154826
777,1034.457669,1,0.032155326
779,1034.508874,1,0.032166948
781,1034.560059,1,0.032167947
783,1034.611244,1,0.032152827
785,1034.66245,1,0.032147329
787,1034.713637,1,0.032149828
789,1034.764824,1,0.032161574
791,1034.816011,1,0.032155076
793,1034.867218,1,0.032163948
795,1034.918403,1,0.032165198
797,1034.96959,1,0.032169572
799,1035.020793,1,0.032152577
801,1035.071979,1,0.032160325
803,1035.123166,1,0.032147079
805,1035.174371,1,0.032154201
807,1035.225559,1,0.032153952
809,1035.276744,1,0.032159825
811,1035.32795,1,0.032156951
813,1035.379138,1,0.032152827
815,1035.430322,1,0.032163324
817,1035.481508,1,0.032152702
819,1035.532711,1,0.032152702
821,1035.583899,1,0.032140831
823,1035.635085,1,0.032152952
825,1035.686292,1,0.032158075
827,1035.737479,1,0.032163199
829,1035.788665,1,0.032165323
831,1035.839873,1,0.032147953
833,1035.891057,1,0.032149828
835,1035.942243,1,0.032168447
837,1035.993429,1,0.032150078
839,1036.044631,1,0.032168572
841,1036.09582,1,0.032151702
843,1036.147008,1,0.032152452
845,1036.198214,1,0.032155951
847,1036.249401,1,0.032147578
849,1036.300586,1,0.032166948
851,1036.35179,1,0.032156826
853,1036.402978,1,0.032156576
855,1036.454164,1,0.032154951
857,1036.50537,1,0.03214383
859,1036.556559,1,0.032151702
861,1036.607743,1,0.032151077
863,1036.65893,1,0.0321582
865,1036.710132,1,0.032151577
867,1036.761321,1,0.0321587
869,1036.812507,1,0.032161324
871,1036.863714,1,0.032156076
873,1036.914899,1,0.032156701
875,1036.966085,1,0.032162324
877,1037.017287,1,0.032152202
879,1037.068479,1,0.032163699
881,1037.11966,1,0.032151327
883,1037.170869,1,0.032142705
885,1037.222055,1,0.032148328
887,1037.273241,1,0.032164073
889,1037.324428,1,0.032169197
891,1037.375633,1,0.032147079
893,1037.426821,1,0.032165823
895,1037.478006,1,0.0321602
897,1037.529213,1,0.03214358
899,1037.580397,1,0.03215745
901,1037.631584,1,0.032153202
903,1037.68279,1,0.032146079
905,1037.733976,1,0.032155576
907,1037.785162,1,0.032151577
909,1037.83635,1,0.032155201
911,1037.887554,1,0.03214308
913,1037.938742,1,0.032152952
915,1037.989927,1,0.032148828
917,1038.04113,1,0.032149328
919,1038.092316,1,0.032160575
921,1038.143504,1,0.032162074
923,1038.19471,1,0.032151452
925,1038.245899,1,0.032151327
927,1038.297081,1,0.032159325
929,1038.348287,1,0.032151577
931,1038.399476,1,0.032146954
933,1038.45066,1,0.032145579
935,1038.501848,1,0.032143205
937,1038.553053,1,0.032142955
939,1038.604242,1,0.032133208
941,1038.655425,1,0.032148203
943,1038.706632,1,0.032147329
945,1038.757818,1,0.032138956
947,1038.809007,1,0.032155326
949,1038.860209,1,0.032134957
951,1038.911397,1,0.032134582
953,1038.962582,1,0.032136457
955,1039.013768,1,0.032137956
957,1039.064973,1,0.032139331
959,1039.11616,1,0.032136957
961,1039.167347,1,0.032147578
963,1039.218552,1,0.032135832
965,1039.269738,1,0.032151577
967,1039.320907,1,0.032145454
969,1039.372129,1,0.032145954
971,1039.423318,1,0.032133708
973,1039.474504,1,0.032151452
975,1039.525711,1,0.032141705
977,1039.576897,1,0.032147703
979,1039.628082,1,0.032152077
981,1039.679265,1,0.032154951
983,1039.730473,1,0.032140331
985,1039.781655,1,0.032144454
987,1039.832849,1,0.032147703
989,1039.884051,1,0.032156576
991,1039.935239,1,0.032143955
993,1039.986407,1,0.032147953
995,1040.037632,1,0.032145579
997,1040.088818,1,0.032131958
999,1040.140002,1,0.032137582
1001,1040.191205,1,0.032133583
1003,1040.242394,1,0.032144829
1005,1040.29358,1,0.032146829
1007,1040.344765,1,0.032146079
1009,1040.395974,1,0.032135957
1011,1040.44716,1,0.032128959
1013,1040.498345,1,0.032138331
1015,1040.549533,1,0.032137582
1017,1040.600737,1,0.032140581
1019,1040.651904,1,0.032150578
1021,1040.703129,1,0.032143455
1023,1040.754315,1,0.032139456
1025,1040.805501,1,0.032140706
1027,1040.856707,1,0.032132708
1029,1040.907893,1,0.032134457
1031,1040.959082,1,0.032123961
1033,1041.010265,1,0.032142205
1035,1041.061471,1,0.032137332
1037,1041.112657,1,0.032147953
1039,1041.163844,1,0.032139831
1041,1041.21503,1,0.032120087
1043,1041.266236,1,0.032145204
1045,1041.317404,1,0.032161949
1047,1041.368628,1,0.032127335
1049,1041.419814,1,0.032154326
1051,1041.471002,1,0.032123336
1053,1041.522186,1,0.032137207
1055,1041.573394,1,0.032135832
1057,1041.624581,1,0.032154951
1059,1041.675767,1,0.032153577
1061,1041.726974,1,0.032116213
1063,1041.778157,1,0.03214233
1065,1041.829346,1,0.03215845
1067,1041.880529,1,0.03212521
1069,1041.931736,1,0.032145454
1071,1041.982922,1,0.032150453
1073,1042.034126,1,0.032132833
1075,1042.085316,1,0.032131708
1077,1042.136498,1,0.032142205
1079,1042.187688,1,0.032157575
1081,1042.238893,1,0.032150203
1083,1042.29008,1,0.032135332
1085,1042.341267,1,0.032131708
1087,1042.392468,1,0.032133083
1089,1042.443656,1,0.032127959
1091,1042.494844,1,0.032138831
1093,1042.546029,1,0.032138831
1095,1042.597237,1,0.032138831
1097,1042.648421,1,0.032139081
1099,1042.699626,1,0.032127335
1101,1042.750816,1,0.032116838
1103,1042.802001,1,0.032130959
1105,1042.853186,1,0.032124835
1107,1042.904389,1,0.032126085
1109,1042.955579,1,0.032127585
1111,1043.006763,1,0.032135707
1113,1043.057969,1,0.032117338
1115,1043.109155,1,0.032116838
1117,1043.160342,1,0.032129084
1119,1043.211528,1,0.032119087
1121,1043.262732,1,0.032124585
1123,1043.31392,1,0.032123211
1125,1043.365122,1,0.03210909
1127,1043.416311,1,0.032121961
1129,1043.467495,1,0.032124211
1131,1043.518684,1,0.032119087
1133,1043.569889,1,0.032106841
1135,1043.621076,1,0.032102342
1137,1043.672265,1,0.032114339
1139,1043.723471,1,0.032100593
1141,1043.774657,1,0.032118712
1143,1043.825838,1,0.032132208
1145,1043.877026,1,0.032112839
1147,1043.928231,1,0.032125585
1149,1043.97942,1,0.032117962
1151,1044.030623,1,0.032136707
1153,1044.08181,1,0.032121711
1155,1044.132999,1,0.032114339
1157,1044.184183,1,0.032115713
1159,1044.23539,1,0.032107466
1161,1044.286574,1,0.032107466
1163,1044.337761,1,0.032121586
1165,1044.38897,1,0.032122961
1167,1044.440155,1,0.032113089
1169,1044.491342,1,0.032135082
1171,1044.542545,1,0.032112339
1173,1044.593734,1,0.032130834
1175,1044.644919,1,0.032117962
1177,1044.696125,1,0.03211084
1179,1044.747309,1,0.032105466
1181,1044.798495,1,0.03209322
1183,1044.849685,1,0.032085222
1185,1044.90089,1,0.032079349
1187,1044.952075,1,0.032058606
1189,1045.003262,1,0.032074601
1191,1045.054469,1,0.032036862
1193,1045.105654,1,0.032055357
1195,1045.156838,1,0.0320771
1197,1045.208044,1,0.032039236
1199,1045.259231,1,0.032074101
1201,1045.310416,1,0.032088222
1203,1045.361621,1,0.032086347
1205,1045.41281,1,0.032102217
1207,1045.463998,1,0.032091096
1209,1045.515181,1,0.032083473
1211,1045.566388,1,0.032086472
1213,1045.617573,1,0.032066978
1215,1045.668756,1,0.032078475
1217,1045.719965,1,0.032075725
1219,1045.771154,1,0.0320766
1221,1045.822339,1,0.032068603
1223,1045.873543,1,0.032122086
1225,1045.924729,1,0.032115838
1227,1045.975917,1,0.032123086
1229,1046.027103,1,0.032122586
1231,1046.078308,1,0.032103717
1233,1046.129494,1,0.032121961
1235,1046.180682,1,0.03211134
1237,1046.231886,1,0.032117588
1239,1046.283072,1,0.032119837
1241,1046.334261,1,0.032113839
1243,1046.385467,1,0.032116713
1245,1046.436651,1,0.032106841
1247,1046.487834,1,0.032111215
1249,1046.539045,1,0.032120087
1251,1046.59023,1,0.032121586
1253,1046.641415,1,0.032115463
1255,1046.692602,1,0.032115338
1257,1046.743807,1,0.032104966
1259,1046.794993,1,0.032117463
1261,1046.846181,1,0.032123461
1263,1046.897388,1,0.032114713
1265,1046.94857,1,0.032115588
1267,1046.99976,1,0.032105466
1269,1047.050963,1,0.032119712
1271,1047.102147,1,0.032131583
1273,1047.153335,1,0.032140955
1275,1047.204544,1,0.032107841
1277,1047.255728,1,0.032112214
1279,1047.306914,1,0.032134832
1281,1047.35812,1,0.032123336
1283,1047.409307,1,0.032101343
1285,1047.460494,1,0.032112839
1287,1047.511679,1,0.032117838
1289,1047.562886,1,0.032098968
1291,1047.614071,1,0.032105716
1293,1047.66526,1,0.03214333
1295,1047.716463,1,0.032124086
1297,1047.767649,1,0.032109965
1299,1047.818838,1,0.032119087
1301,1047.870041,1,0.032129209
1303,1047.921226,1,0.032113464
1305,1047.972414,1,0.032122836
1307,1048.023619,1,0.03210934
1309,1048.074805,1,0.032105341
1311,1048.125991,1,0.032113964
1313,1048.177177,1,0.032121961
1315,1048.228385,1,0.032117463
1317,1048.27957,1,0.032122211
1319,1048.330758,1,0.032124336
1321,1048.381964,1,0.032118462
1323,1048.43315,1,0.032117588
1325,1048.484337,1,0.032116838
1327,1048.535542,1,0.032102092
1329,1048.586729,1,0.032112589
1331,1048.637912,1,0.032119462
1333,1048.689117,1,0.032111839
1335,1048.740305,1,0.032112464
1337,1048.791493,1,0.03211109
1339,1048.842677,1,0.03212571
1341,1048.893883,1,0.032099968
1343,1048.945071,1,0.032114589
1345,1048.996256,1,0.032125585
1347,1049.04746,1,0.03210834
1349,1049.098647,1,0.032122461
1351,1049.149833,1,0.032116963
1353,1049.201039,1,0.032116338
1355,1049.252228,1,0.032102717
1357,1049.303412,1,0.032107716
1359,1049.354617,1,0.032105466
1361,1049.405806,1,0.032117213
1363,1049.45699,1,0.032119337
1365,1049.508159,1,0.032113839
1367,1049.559383,1,0.032113089
1369,1049.610568,1,0.032120337
1371,1049.661756,1,0.032119587
1373,1049.712963,1,0.03211084
1375,1049.764148,1,0.032107341
1377,1049.815335,1,0.032114963
1379,1049.866537,1,0.03209272
1381,1049.917727,1,0.032100468
1383,1049.968909,1,0.032112464
1385,1050.020116,1,0.032086472
1387,1050.071304,1,0.032101967
1389,1050.122489,1,0.032095594
1391,1050.17366,1,0.032106216
1393,1050.224882,1,0.03210909
1395,1050.276068,1,0.032106716
1397,1050.327253,1,0.03212746
1399,1050.378459,1,0.032107841
1401,1050.429644,1,0.032103717
1403,1050.480833,1,0.032119962
1405,1050.532038,1,0.032114089
1407,1050.583226,1,0.032097469
1409,1050.634409,1,0.032107841
1411,1050.685615,1,0.032117713
1413,1050.736802,1,0.03210984
1415,1050.787988,1,0.032103092
1417,1050.839157,1,0.032120462
1419,1050.890382,1,0.032103342
1421,1050.941566,1,0.032106966
1423,1050.992755,1,0.032113839
1425,1051.043958,1,0.032096594
1427,1051.095145,1,0.032107966
1429,1051.14633,1,0.032099718
1431,1051.197539,1,0.032110715
1433,1051.248722,1,0.032121087
1435,1051.29991,1,0.032111714
1437,1051.351114,1,0.032098343
1439,1051.402285,1,0.032119587
1441,1051.453489,1,0.032119587
1443,1051.504655,1,0.032116088
1445,1051.555878,1,0.032107091
1447,1051.607068,1,0.032118587
1449,1051.658252,1,0.032118587
1451,1051.709457,1,0.032105841
1453,1051.760644,1,0.032105966
1455,1051.811831,1,0.032103717
1457,1051.863035,1,0.032097094
1459,1051.914221,1,0.032104467
1461,1051.96541,1,0.032117088
1463,1052.016612,1,0.032104717
1465,1052.067782,1,0.032113964
1467,1052.118988,1,0.032104717
1469,1052.170192,1,0.032098718
1471,1052.22138,1,0.032103092
1473,1052.272565,1,0.032111464
1475,1052.32375,1,0.03211059
1477,1052.374956,1,0.032102092
1479,1052.426143,1,0.03211034
1481,1052.477328,1,0.032115213
1483,1052.528535,1,0.032105966
1485,1052.57972,1,0.032112714
1487,1052.630907,1,0.032104467
1489,1052.682113,1,0.032090846
1491,1052.733283,1,0.032105716
1493,1052.784485,1,0.032121087
1495,1052.835693,1,0.032098843
1497,1052.886878,1,0.032103842
1499,1052.938063,1,0.032104966
1501,1052.98925,1,0.032102467
1503,1053.040455,1,0.032112839
1505,1053.091642,1,0.03209472
1507,1053.142828,1,0.032112714
1509,1053.19403,1,0.032103842
1511,1053.245222,1,0.032090096
1513,1053.296406,1,0.032107216
1515,1053.347612,1,0.032093095
1517,1053.398776,1,0.032114089
1519,1053.449987,1,0.032105716
1521,1053.501188,1,0.032095094
1523,1053.552377,1,0.032082473
1525,1053.603565,1,0.032094595
1527,1053.654751,1,0.03210984
1529,1053.705957,1,0.032105841
1531,1053.757141,1,0.032100218
1533,1053.808328,1,0.032099968
1535,1053.859533,1,0.032101468
1537,1053.910721,1,0.032100718
1539,1053.961905,1,0.032099843
1541,1054.013106,1,0.032095719
1543,1054.064279,1,0.032093845
1545,1054.115484,1,0.03211034
1547,1054.16669,1,0.032103592
1549,1054.217876,1,0.032104092
1551,1054.269062,1,0.032087722
1553,1054.320268,1,0.032101468
1555,1054.371453,1,0.032097969
1557,1054.42264,1,0.032111215
1559,1054.473828,1,0.032098718
1561,1054.525031,1,0.032098094
1563,1054.576212,1,0.032107716
1565,1054.627403,1,0.032111589
1567,1054.678612,1,0.032091096
1569,1054.729796,1,0.032095094
1571,1054.780984,1,0.03209222
1573,1054.832191,1,0.032086222
1575,1054.883373,1,0.032100218
1577,1054.934563,1,0.032102592
1579,1054.985766,1,0.032095594
1581,1055.036952,1,0.032119587
1583,1055.088141,1,0.032098968
1585,1055.139325,1,0.032096094
1587,1055.190531,1,0.032091346
1589,1055.241718,1,0.032092345
1591,1055.292903,1,0.032104342
1593,1055.344108,1,0.032103217
1595,1055.395294,1,0.032098718
1597,1055.446483,1,0.032096844
1599,1055.497687,1,0.032084223
1601,1055.548873,1,0.032089221
1603,1055.600063,1,0.032093095
1605,1055.651266,1,0.032083223
1607,1055.702452,1,0.032104841
1609,1055.753639,1,0.032103092
1611,1055.804825,1,0.032103217
1613,1055.856032,1,0.032082348
1615,1055.907219,1,0.032092595
1617,1055.958403,1,0.032102592
1619,1056.009607,1,0.03209272
1621,1056.060795,1,0.032096719
1623,1056.111981,1,0.03210809
1625,1056.163189,1,0.032096469
1627,1056.214373,1,0.032085847
1629,1056.265561,1,0.032092595
1631,1056.316764,1,0.032081724
1633,1056.367952,1,0.032096469
1635,1056.41914,1,0.032082098
1637,1056.470343,1,0.032086347
1639,1056.521529,1,0.032079599
1641,1056.572715,1,0.032090221
1643,1056.623903,1,0.032099718
1645,1056.675108,1,0.032094095
1647,1056.726293,1,0.032106966
1649,1056.77748,1,0.032089221
1651,1056.828686,1,0.032087222
1653,1056.879873,1,0.032101967
1655,1056.93106,1,0.032106091
1657,1056.982264,1,0.032104717
1659,1057.03345,1,0.032089471
1661,1057.084636,1,0.03209197
1663,1057.135842,1,0.032089721
1665,1057.187028,1,0.032089596
1667,1057.238217,1,0.032107466
1669,1057.289401,1,0.03209347
1671,1057.340607,1,0.032090596
1673,1057.391792,1,0.032083848
1675,1057.44298,1,0.032099343
1677,1057.494185,1,0.032095469
1679,1057.545372,1,0.032085222
1681,1057.59656,1,0.032102967
1683,1057.647765,1,0.032101717
1685,1057.69895,1,0.032088471
1687,1057.750135,1,0.032091346
1689,1057.801338,1,0.0320781
1691,1057.852527,1,0.032082473
1693,1057.903713,1,0.032087722
1695,1057.954919,1,0.032087097
1697,1058.006106,1,0.032082098
1699,1058.057294,1,0.03209347
